Time,eng_rpm,dsrd_rpm_baro,baro_press,coolant_temp,
99353.37643,1000,2285.75,80,10,
99357.37889,1000,2285.75,80,10,
99361.38289,1000,2285.75,80,10,
99365.42511,1000,2285.75,80,10,
99369.37607,1000,2285.75,80,10,
99373.37573,1000,2285.75,80,10,
99377.37652,1000,2285.75,80,10,
99381.38436,1000,2285.75,80,10,
99385.43183,1000,2285.75,80,10,
99389.37689,1000,2285.75,80,10,
99393.37727,1000,2285.75,80,10,
99397.37663,1000,2285.75,80,10,
99401.38412,1000,2285.75,80,10,
99405.42700,1000,2285.75,80,10,
99409.38407,1000,2285.75,80,10,
99413.38399,1000,2285.75,80,10,
99417.37575,1000,2285.75,80,10,
99421.37963,1000,2285.75,80,10,
99425.42630,1000,2285.75,80,10,
99429.37676,1000,2285.75,80,10,
99433.38665,1000,2285.75,80,10,
99437.38131,1000,2285.75,80,10,
99441.37746,1000,2285.75,80,10,
99445.42262,1000,2285.75,80,10,
99449.37744,1000,2285.75,80,10,
99453.38092,1000,2285.75,80,10,
99457.37995,1000,2285.75,80,10,
99461.37763,1000,2285.75,80,10,
99465.42237,1000,2285.75,80,10,
99469.38122,1000,2285.75,80,10,
99473.37839,1000,2285.75,80,10,
99477.37610,1000,2285.75,80,10,
99481.37595,1000,2285.75,80,10,
99485.42494,1000,2285.75,80,10,
99489.37564,1000,2285.75,80,10,
99493.37639,1000,2285.75,80,10,
99497.38038,1000,2285.75,80,10,
99501.37766,1000,2285.75,80,10,
99505.42314,1000,2285.75,80,10,
99509.37733,1000,2285.75,80,10,
99513.38145,1000,2285.75,80,10,
99517.37620,1000,2285.75,80,10,
99521.37777,1000,2285.75,80,10,
99525.42545,1000,2285.75,80,10,
99529.37750,1000,2285.75,80,10,
99533.38223,1000,2285.75,80,10,
99537.37649,1000,2285.75,80,10,
99541.38162,1000,2285.75,80,10,
99545.42632,1000,2285.75,80,10,
99549.37943,1000,2285.75,80,10,
99553.37674,1000,2285.75,80,10,
99557.37951,1000,2285.75,80,10,
99561.37980,1000,2285.75,80,10,
99565.42920,1000,2285.75,80,10,
99569.37825,1000,2285.75,80,10,
99573.37563,1000,2285.75,80,10,
99577.37749,1000,2285.75,80,10,
99581.37863,1000,2285.75,80,10,
99585.42710,1000,2285.75,80,10,
99589.37724,1000,2285.75,80,10,
99593.37712,1000,2285.75,80,10,
99597.37571,1000,2285.75,80,10,
99601.37899,1000,2285.75,80,10,
99605.42358,1000,2285.75,80,10,
99609.38298,1000,2285.75,80,10,
99613.37512,1000,2285.75,80,10,
99617.38165,1000,2285.75,80,10,
99621.37697,1000,2285.75,80,10,
99625.42734,1000,2285.75,80,10,
99629.37681,1000,2285.75,80,10,
99633.37889,1000,2285.75,80,10,
99637.37902,1000,2285.75,80,10,
99641.37582,1000,2285.75,80,10,
99645.42247,1000,2285.75,80,10,
99649.38459,1000,2285.75,80,10,
99653.38148,1000,2285.75,80,10,
99657.38227,1000,2285.75,80,10,
99661.38370,1000,2285.75,80,10,
99665.42511,1000,2285.75,80,10,
99669.37603,1000,2285.75,80,10,
99673.38208,1000,2285.75,80,10,
99677.37724,1000,2285.75,80,10,
99681.37825,1000,2285.75,80,10,
99685.43232,1000,2285.75,80,10,
99689.37695,1000,2285.75,80,10,
99693.37946,1000,2285.75,80,10,
99697.38404,1000,2285.75,80,10,
99701.37871,1000,2285.75,80,10,
99705.42470,1000,2285.75,80,10,
99709.38482,1000,2285.75,80,10,
99713.38398,1000,2285.75,80,10,
99717.37923,1000,2285.75,80,10,
99721.37736,1000,2285.75,80,10,
99725.42656,1000,2285.75,80,10,
99729.38066,1000,2285.75,80,10,
99733.37831,1000,2285.75,80,10,
99737.37687,1000,2285.75,80,10,
99741.37731,1000,2285.75,80,10,
99745.43122,1000,2285.75,80,10,
99749.37885,1000,2285.75,80,10,
99753.37651,1000,2285.75,80,10,
99757.37638,1000,2285.75,80,10,
99761.37697,1000,2285.75,80,10,
99765.42702,1000,2285.75,80,10,
99769.37775,1000,2285.75,80,10,
99773.38077,1000,2285.75,80,10,
99777.37600,1000,2285.75,80,10,
99781.37791,1000,2285.75,80,10,
99785.42782,1000,2285.75,80,10,
99789.38400,1000,2285.75,80,10,
99793.37832,1000,2285.75,80,10,
99797.37660,1000,2285.75,80,10,
99801.38246,1000,2285.75,80,10,
99805.42603,1000,2285.75,80,10,
99809.37730,1000,2285.75,80,10,
99813.37895,1000,2285.75,80,10,
99817.38265,1000,2285.75,80,10,
99821.38360,1000,2285.75,80,10,
99825.43045,1000,2285.75,80,10,
99829.38211,1000,2285.75,80,10,
99833.38055,1000,2285.75,80,10,
99837.37851,1000,2285.75,80,10,
99841.37704,1000,2285.75,80,10,
99845.42255,1000,2285.75,80,10,
99849.38095,1000,2285.75,80,10,
99853.38033,1000,2285.75,80,10,
99857.37573,1000,2285.75,80,10,
99861.37633,1000,2285.75,80,10,
99865.42299,1000,2285.75,80,10,
99869.37630,1000,2285.75,80,10,
99873.37725,1000,2285.75,80,10,
99877.37848,1000,2285.75,80,10,
99881.37870,1000,2285.75,80,10,
99885.42271,1000,2285.75,80,10,
99889.37604,1000,2285.75,80,10,
99893.37895,1000,2285.75,80,10,
99897.37659,1000,2285.75,80,10,
99901.37842,1000,2285.75,80,10,
99905.42393,1000,2285.75,80,10,
99909.37579,1000,2285.75,80,10,
99913.37771,1000,2285.75,80,10,
99917.37947,1000,2285.75,80,10,
99921.37888,1000,2285.75,80,10,
99925.42696,1000,2285.75,80,10,
99929.37816,1000,2285.75,80,10,
99933.37601,1000,2285.75,80,10,
99937.37583,1000,2285.75,80,10,
99941.37962,1000,2285.75,80,10,
99945.42613,1000,2285.75,80,10,
99949.38064,1000,2285.75,80,10,
99953.38442,1000,2285.75,80,10,
99957.38598,1000,2285.75,80,10,
99961.37621,1000,2285.75,80,10,
99965.43032,1000,2285.75,80,10,
99969.37605,1000,2285.75,80,10,
99973.37945,1000,2285.75,80,10,
99977.37688,1000,2285.75,80,10,
99981.38015,1000,2285.75,80,10,
99985.43139,1000,2285.75,80,10,
99989.37873,1000,2285.75,80,10,
99993.37836,1000,2285.75,80,10,
99997.37983,1000,2285.75,80,10,
100001.37581,1000,2285.75,80,10,
100005.43129,1000,2285.75,80,10,
100009.38122,1000,2285.75,80,10,
100013.38197,1000,2285.75,80,10,
100017.37938,1000,2285.75,80,10,
100021.38400,1000,2285.75,80,10,
100025.42210,1000,2285.75,80,10,
100029.37858,1000,2285.75,80,10,
100033.38185,1000,2285.75,80,10,
100037.38304,1000,2285.75,80,10,
100041.37867,1000,2285.75,80,10,
100045.42685,1000,2285.75,80,10,
100049.37575,1000,2285.75,80,10,
100053.37801,1000,2285.75,80,10,
100057.37638,1000,2285.75,80,10,
100061.37761,1000,2285.75,80,10,
100065.42224,1000,2285.75,80,10,
100069.38044,1000,2285.75,80,10,
100073.38349,1000,2285.75,80,10,
100077.38452,1000,2285.75,80,10,
100081.37577,1000,2285.75,80,10,
100085.42598,1000,2285.75,80,10,
100089.38353,1000,2285.75,80,10,
100093.38531,1000,2285.75,80,10,
100097.37691,1000,2285.75,80,10,
100101.38038,1000,2285.75,80,10,
100105.42231,1000,2285.75,80,10,
100109.37686,1000,2285.75,80,10,
100113.38568,1000,2285.75,80,10,
100117.37984,1000,2285.75,80,10,
100121.37597,1000,2285.75,80,10,
100125.43090,1000,2285.75,80,10,
100129.37692,1000,2285.75,80,10,
100133.37601,1000,2285.75,80,10,
100137.37727,1000,2285.75,80,10,
100141.38390,1000,2285.75,80,10,
100145.42311,1000,2285.75,80,10,
100149.38265,1000,2285.75,80,10,
100153.38261,1000,2285.75,80,10,
100157.37735,1000,2285.75,80,10,
100161.37831,1000,2285.75,80,10,
100165.43161,1000,2285.75,80,10,
100169.37747,1000,2285.75,80,10,
100173.38455,1000,2285.75,80,10,
100177.37591,1000,2285.75,80,10,
100181.37634,1000,2285.75,80,10,
100185.42750,1000,2285.75,80,10,
100189.37588,1000,2285.75,80,10,
100193.38218,1000,2285.75,80,10,
100197.38547,1000,2285.75,80,10,
100201.37787,1000,2285.75,80,10,
100205.42976,1000,2285.75,80,10,
100209.38563,1000,2285.75,80,10,
100213.37597,1000,2285.75,80,10,
100217.37630,1000,2285.75,80,10,
100221.37582,1000,2285.75,80,10,
100225.42667,1000,2285.75,80,10,
100229.38439,1000,2285.75,80,10,
100233.38149,1000,2285.75,80,10,
100237.37793,1000,2285.75,80,10,
100241.37615,1000,2285.75,80,10,
100245.42710,1000,2285.75,80,10,
100249.37544,1000,2285.75,80,10,
100253.37750,1000,2285.75,80,10,
100257.37616,1000,2285.75,80,10,
100261.37994,1000,2285.75,80,10,
100265.42839,1000,2285.75,80,10,
100269.37568,1000,2285.75,80,10,
100273.38233,1000,2285.75,80,10,
100277.38525,1000,2285.75,80,10,
100281.37909,1000,2285.75,80,10,
100285.42324,1000,2285.75,80,10,
100289.37882,1000,2285.75,80,10,
100293.37957,1000,2285.75,80,10,
100297.37598,1000,2285.75,80,10,
100301.37553,1000,2285.75,80,10,
100305.42263,1000,2285.75,80,10,
100309.37598,1000,2285.75,80,10,
100313.38115,1000,2285.75,80,10,
100317.37733,1000,2285.75,80,10,
100321.37924,1000,2285.75,80,10,
100325.42885,1000,2285.75,80,10,
100329.37765,1000,2285.75,80,10,
100333.37862,1000,2285.75,80,10,
100337.38119,1000,2285.75,80,10,
100341.37770,1000,2285.75,80,10,
100345.42548,1000,2285.75,80,10,
100349.37926,1000,2285.75,80,10,
100353.38368,1000,2285.75,80,10,
100357.37670,1000,2285.75,80,10,
100361.38244,1000,2285.75,80,10,
100365.42752,1000,2285.75,80,10,
100369.37829,1000,2285.75,80,10,
100373.38029,1000,2285.75,80,10,
100377.38044,1000,2285.75,80,10,
100381.38355,1000,2285.75,80,10,
100385.42633,1000,2285.75,80,10,
100389.38302,1000,2285.75,80,10,
100393.37670,1000,2285.75,80,10,
100397.38011,1000,2285.75,80,10,
100401.37885,1000,2285.75,80,10,
100405.43047,1000,2285.75,80,10,
100409.37897,1000,2285.75,80,10,
100413.37562,1000,2285.75,80,10,
100417.37583,1000,2285.75,80,10,
100421.38254,1000,2285.75,80,10,
100425.42641,1000,2285.75,80,10,
100429.38041,1000,2285.75,80,10,
100433.38402,1000,2285.75,80,10,
100437.37699,1000,2285.75,80,10,
100441.38497,1000,2285.75,80,10,
100445.43183,1000,2285.75,80,10,
100449.38502,1000,2285.75,80,10,
100453.37578,1000,2285.75,80,10,
100457.38522,1000,2285.75,80,10,
100461.38478,1000,2285.75,80,10,
100465.43242,1000,2285.75,80,10,
100469.37613,1000,2285.75,80,10,
100473.37566,1000,2285.75,80,10,
100477.37591,1000,2285.75,80,10,
100481.38689,1000,2285.75,80,10,
100485.42811,1000,2285.75,80,10,
100489.37643,1000,2285.75,80,10,
100493.37727,1000,2285.75,80,10,
100497.37560,1000,2285.75,80,10,
100501.37701,1000,2285.75,80,10,
100505.42271,1000,2285.75,80,10,
100509.37551,1000,2285.75,80,10,
100513.37612,1000,2285.75,80,10,
100517.38626,1000,2285.75,80,10,
100521.37887,1000,2285.75,80,10,
100525.42286,1000,2285.75,80,10,
100529.37598,1000,2285.75,80,10,
100533.37572,1000,2285.75,80,10,
100537.38242,1000,2285.75,80,10,
100541.38102,1000,2285.75,80,10,
100545.42252,1000,2285.75,80,10,
100549.37757,1000,2285.75,80,10,
100553.37653,1000,2285.75,80,10,
100557.37725,1000,2285.75,80,10,
100561.38445,1000,2285.75,80,10,
100565.42552,1000,2285.75,80,10,
100569.37769,1000,2285.75,80,10,
100573.37994,1000,2285.75,80,10,
100577.37817,1000,2285.75,80,10,
100581.38484,1000,2285.75,80,10,
100585.42756,1000,2285.75,80,10,
100589.37624,1000,2285.75,80,10,
100593.38176,1000,2285.75,80,10,
100597.37993,1000,2285.75,80,10,
100601.38300,1000,2285.75,80,10,
100605.42296,1000,5551,100,10,
100609.37551,1000,5551,100,10,
100613.37640,1000,5551,100,10,
100617.38427,1000,5551,100,10,
100621.37816,1000,5551,100,10,
100625.43424,1000,5551,100,10,
100629.38409,1000,5551,100,10,
100633.37924,1000,5551,100,10,
100637.37664,1000,5551,100,10,
100641.38203,1000,5551,100,10,
100645.42921,1000,5551,100,10,
100649.37574,1000,5551,100,10,
100653.38576,1000,5551,100,10,
100657.38593,1000,5551,100,10,
100661.37988,1000,5551,100,10,
100665.42414,1000,5551,100,10,
100669.37607,1000,5551,100,10,
100673.38075,1000,5551,100,10,
100677.37608,1000,5551,100,10,
100681.38074,1000,5551,100,10,
100685.42804,1000,5551,100,10,
100689.37853,1000,5551,100,10,
100693.37733,1000,5551,100,10,
100697.38486,1000,5551,100,10,
100701.38323,1000,5551,100,10,
100705.42518,1000,5551,100,10,
100709.37649,1000,5551,100,10,
100713.38383,1000,5551,100,10,
100717.37651,1000,5551,100,10,
100721.37650,1000,5551,100,10,
100725.42443,1000,5551,100,10,
100729.37651,1000,5551,100,10,
100733.37719,1000,5551,100,10,
100737.37683,1000,5551,100,10,
100741.38433,1000,5551,100,10,
100745.42556,1000,5551,100,10,
100749.38522,1000,5551,100,10,
100753.37629,1000,5551,100,10,
100757.37880,1000,5551,100,10,
100761.37680,1000,5551,100,10,
100765.42637,1000,5551,100,10,
100769.37816,1000,5551,100,10,
100773.38062,1000,5551,100,10,
100777.37630,1000,5551,100,10,
100781.38270,1000,5551,100,10,
100785.43516,1000,5551,100,10,
100789.38436,1000,5551,100,10,
100793.38287,1000,5551,100,10,
100797.37574,1000,5551,100,10,
100801.38024,1000,5551,100,10,
100805.43302,1000,5551,100,10,
100809.37649,1000,5551,100,10,
100813.38319,1000,5551,100,10,
100817.38518,1000,5551,100,10,
100821.37897,1000,5551,100,10,
100825.42261,1000,5551,100,10,
100829.37691,1000,5551,100,10,
100833.37748,1000,5551,100,10,
100837.37958,1000,5551,100,10,
100841.38004,1000,5551,100,10,
100845.42712,1000,5551,100,10,
100849.37636,1000,5551,100,10,
100853.37843,1000,5551,100,10,
100857.38250,1000,5551,100,10,
100861.38280,1000,5551,100,10,
100865.43174,1000,5551,100,10,
100869.38599,1000,5551,100,10,
100873.37602,1000,5551,100,10,
100877.38645,1000,5551,100,10,
100881.38204,1000,5551,100,10,
100885.42276,1000,5551,100,10,
100889.38672,1000,5551,100,10,
100893.38222,1000,5551,100,10,
100897.38372,1000,5551,100,10,
100901.37648,1000,5551,100,10,
100905.42416,1000,5551,100,10,
100909.38151,1000,5551,100,10,
100913.37809,1000,5551,100,10,
100917.37627,1000,5551,100,10,
100921.37854,1000,5551,100,10,
100925.42841,1000,5551,100,10,
100929.38330,1000,5551,100,10,
100933.38016,1000,5551,100,10,
100937.37756,1000,5551,100,10,
100941.37760,1000,5551,100,10,
100945.42729,1000,5551,100,10,
100949.38022,1000,5551,100,10,
100953.37554,1000,5551,100,10,
100957.38363,1000,5551,100,10,
100961.37838,1000,5551,100,10,
100965.42548,1000,5551,100,10,
100969.38391,1000,5551,100,10,
100973.37564,1000,5551,100,10,
100977.37576,1000,5551,100,10,
100981.37556,1000,5551,100,10,
100985.43240,1000,5551,100,10,
100989.37781,1000,5551,100,10,
100993.38546,1000,5551,100,10,
100997.38390,1000,5551,100,10,
101001.37608,1000,5551,100,10,
101005.42873,1000,5551,100,10,
101009.37594,1000,5551,100,10,
101013.38009,1000,5551,100,10,
101017.38443,1000,5551,100,10,
101021.37700,1000,5551,100,10,
101025.43128,1000,5551,100,10,
101029.37614,1000,5551,100,10,
101033.37846,1000,5551,100,10,
101037.38614,1000,5551,100,10,
101041.38377,1000,5551,100,10,
101045.43298,1000,5551,100,10,
101049.37582,1000,5551,100,10,
101053.37545,1000,5551,100,10,
101057.37705,1000,5551,100,10,
101061.37594,1000,5551,100,10,
101065.42332,1000,5551,100,10,
101069.37685,1000,5551,100,10,
101073.38578,1000,5551,100,10,
101077.37729,1000,5551,100,10,
101081.37527,1000,5551,100,10,
101085.42556,1000,5551,100,10,
101089.37642,1000,5551,100,10,
101093.37598,1000,5551,100,10,
101097.38061,1000,5551,100,10,
101101.37945,1000,5551,100,10,
101105.42752,1000,5551,100,10,
101109.38363,1000,5551,100,10,
101113.37706,1000,5551,100,10,
101117.38076,1000,5551,100,10,
101121.37760,1000,5551,100,10,
101125.42318,1000,5551,100,10,
101129.37791,1000,5551,100,10,
101133.37636,1000,5551,100,10,
101137.37960,1000,5551,100,10,
101141.37625,1000,5551,100,10,
101145.43044,1000,5551,100,10,
101149.37707,1000,5551,100,10,
101153.37966,1000,5551,100,10,
101157.37883,1000,5551,100,10,
101161.37867,1000,5551,100,10,
101165.42451,1000,5551,100,10,
101169.38526,1000,5551,100,10,
101173.37881,1000,5551,100,10,
101177.37715,1000,5551,100,10,
101181.38036,1000,5551,100,10,
101185.42656,1000,5551,100,10,
101189.37565,1000,5551,100,10,
101193.37553,1000,5551,100,10,
101197.37691,1000,5551,100,10,
101201.37560,1000,5551,100,10,
101205.42340,1000,5551,100,10,
101209.38215,1000,5551,100,10,
101213.37918,1000,5551,100,10,
101217.37608,1000,5551,100,10,
101221.38496,1000,5551,100,10,
101225.42556,1000,5551,100,10,
101229.38396,1000,5551,100,10,
101233.38047,1000,5551,100,10,
101237.38068,1000,5551,100,10,
101241.37500,1000,5551,100,10,
101245.42212,1000,5551,100,10,
101249.37542,1000,5551,100,10,
101253.38058,1000,5551,100,10,
101257.37750,1000,5551,100,10,
101261.37608,1000,5551,100,10,
101265.42406,1000,5551,100,10,
101269.37949,1000,5551,100,10,
101273.37545,1000,5551,100,10,
101277.37534,1000,5551,100,10,
101281.37770,1000,5551,100,10,
101285.42437,1000,5551,100,10,
101289.38366,1000,5551,100,10,
101293.37544,1000,5551,100,10,
101297.37680,1000,5551,100,10,
101301.38528,1000,5551,100,10,
101305.43618,1000,5551,100,10,
101309.37623,1000,5551,100,10,
101313.38496,1000,5551,100,10,
101317.37694,1000,5551,100,10,
101321.37761,1000,5551,100,10,
101325.42655,1000,5551,100,10,
101329.38485,1000,5551,100,10,
101333.37606,1000,5551,100,10,
101337.37654,1000,5551,100,10,
101341.37620,1000,5551,100,10,
101345.42618,1000,5551,100,10,
101349.38392,1000,5551,100,10,
101353.37758,1000,5551,100,10,
101357.37573,1000,5551,100,10,
101361.37908,1000,5551,100,10,
101365.42408,1000,5551,100,10,
101369.37711,1000,5551,100,10,
101373.38173,1000,5551,100,10,
101377.37890,1000,5551,100,10,
101381.37593,1000,5551,100,10,
101385.42770,1000,5551,100,10,
101389.37909,1000,5551,100,10,
101393.38102,1000,5551,100,10,
101397.37556,1000,5551,100,10,
101401.38053,1000,5551,100,10,
101405.42328,1000,5551,100,10,
101409.38285,1000,5551,100,10,
101413.37738,1000,5551,100,10,
101417.37972,1000,5551,100,10,
101421.37567,1000,5551,100,10,
101425.42446,1000,5551,100,10,
101429.37732,1000,5551,100,10,
101433.37532,1000,5551,100,10,
101437.37548,1000,5551,100,10,
101441.37608,1000,5551,100,10,
101445.43001,1000,5551,100,10,
101449.37770,1000,5551,100,10,
101453.37877,1000,5551,100,10,
101457.38636,1000,5551,100,10,
101461.37653,1000,5551,100,10,
101465.43000,1000,5551,100,10,
101469.38272,1000,5551,100,10,
101473.38368,1000,5551,100,10,
101477.38367,1000,5551,100,10,
101481.38305,1000,5551,100,10,
101485.42983,1000,5551,100,10,
101489.38039,1000,5551,100,10,
101493.37551,1000,5551,100,10,
101497.38489,1000,5551,100,10,
101501.38324,1000,5551,100,10,
101505.42256,1000,5551,100,10,
101509.38267,1000,5551,100,10,
101513.37900,1000,5551,100,10,
101517.37563,1000,5551,100,10,
101521.37665,1000,5551,100,10,
101525.42515,1000,5551,100,10,
101529.37766,1000,5551,100,10,
101533.37890,1000,5551,100,10,
101537.37670,1000,5551,100,10,
101541.37668,1000,5551,100,10,
101545.42798,1000,5551,100,10,
101549.37942,1000,5551,100,10,
101553.38066,1000,5551,100,10,
101557.37613,1000,5551,100,10,
101561.37641,1000,5551,100,10,
101565.43256,1000,5551,100,10,
101569.37871,1000,5551,100,10,
101573.37560,1000,5551,100,10,
101577.37556,1000,5551,100,10,
101581.37767,1000,5551,100,10,
101585.42625,1000,5551,100,10,
101589.38310,1000,5551,100,10,
101593.37625,1000,5551,100,10,
101597.37924,1000,5551,100,10,
101601.37689,1000,5551,100,10,
101605.42352,1000,5551,100,10,
101609.37971,1000,5551,100,10,
101613.37933,1000,5551,100,10,
101617.37662,1000,5551,100,10,
101621.38160,1000,5551,100,10,
101625.42663,1000,5551,100,10,
101629.37811,1000,5551,100,10,
101633.37591,1000,5551,100,10,
101637.37632,1000,5551,100,10,
101641.38469,1000,5551,100,10,
101645.42921,1000,5551,100,10,
101649.37703,1000,5551,100,10,
101653.37933,1000,5551,100,10,
101657.37542,1000,5551,100,10,
101661.37720,1000,5551,100,10,
101665.42888,1000,5551,100,10,
101669.38383,1000,5551,100,10,
101673.37664,1000,5551,100,10,
101677.38056,1000,5551,100,10,
101681.38169,1000,5551,100,10,
101685.42564,1000,5551,100,10,
101689.38405,1000,5551,100,10,
101693.37568,1000,5551,100,10,
101697.37749,1000,5551,100,10,
101701.37675,1000,5551,100,10,
101705.43329,1000,5551,100,10,
101709.38190,1000,5551,100,10,
101713.37771,1000,5551,100,10,
101717.38507,1000,5551,100,10,
101721.37935,1000,5551,100,10,
101725.42799,1000,5551,100,10,
101729.38092,1000,5551,100,10,
101733.37594,1000,5551,100,10,
101737.37803,1000,5551,100,10,
101741.37819,1000,5551,100,10,
101745.42289,1000,5551,100,10,
101749.37585,1000,5551,100,10,
101753.37900,1000,5551,100,10,
101757.38316,1000,5551,100,10,
101761.37632,1000,5551,100,10,
101765.43115,1000,5551,100,10,
101769.38188,1000,5551,100,10,
101773.37623,1000,5551,100,10,
101777.37826,1000,5551,100,10,
101781.37867,1000,5551,100,10,
101785.43003,1000,5551,100,10,
101789.37575,1000,5551,100,10,
101793.38607,1000,5551,100,10,
101797.37728,1000,5551,100,10,
101801.37806,1000,5551,100,10,
101805.43271,1000,5551,100,10,
101809.37689,1000,5551,100,10,
101813.37721,1000,5551,100,10,
101817.38029,1000,5551,100,10,
101821.38425,1000,5551,100,10,
101825.43113,1000,5551,100,10,
101829.38533,1000,5551,100,10,
101833.37619,1000,5551,100,10,
101837.38427,1000,5551,100,10,
101841.37687,1000,5551,100,10,
101845.42579,1000,5551,100,10,
101849.38188,1000,5551,100,10,
101853.37668,1000,5551,100,10,
101857.38229,1000,5551,100,10,
101861.38240,1000,5551,100,10,
101865.42709,1000,5551,100,10,
101869.38437,1000,5551,100,10,
101873.37552,1000,5551,100,10,
101877.38313,1000,5551,100,10,
101881.37821,1000,5551,100,10,
101885.42912,1000,5551,100,10,
101889.38100,1000,5551,100,10,
101893.38386,1000,5551,100,10,
101897.38588,1000,5551,100,10,
101901.37749,1000,5551,100,10,
101905.42514,1000,5551,100,10,
101909.38661,1000,5551,100,10,
101913.38466,1000,5551,100,10,
101917.38645,1000,5551,100,10,
101921.38053,1000,5551,100,10,
101925.43161,1000,5551,100,10,
101929.37572,1000,5551,100,10,
101933.37725,1000,5551,100,10,
101937.37633,1000,5551,100,10,
101941.38012,1000,5551,100,10,
101945.42829,1000,5551,100,10,
101949.37639,1000,5551,100,10,
101953.38043,1000,5551,100,10,
101957.38301,1000,5551,100,10,
101961.37760,1000,5551,100,10,
101965.42654,1000,5551,100,10,
101969.37546,1000,5551,100,10,
101973.37584,1000,5551,100,10,
101977.38496,1000,5551,100,10,
101981.37806,1000,5551,100,10,
101985.42856,1000,5551,100,10,
101989.38571,1000,5551,100,10,
101993.38595,1000,5551,100,10,
101997.37595,1000,5551,100,10,
102001.37730,1000,5551,100,10,
102005.42977,1000,5551,100,10,
102009.37876,1000,5551,100,10,
102013.38560,1000,5551,100,10,
102017.38642,1000,5551,100,10,
102021.37579,1000,5551,100,10,
102025.42779,1000,5551,100,10,
102029.37885,1000,5551,100,10,
102033.38056,1000,5551,100,10,
102037.37991,1000,5551,100,10,
102041.38549,1000,5551,100,10,
102045.43196,1000,5551,100,10,
102049.38533,1000,5551,100,10,
102053.38048,1000,5551,100,10,
102057.38537,1000,5551,100,10,
102061.37795,1000,5551,100,10,
102065.42508,1000,5551,100,10,
102069.37792,1000,5551,100,10,
102073.37808,1000,5551,100,10,
102077.37999,1000,5551,100,10,
102081.38076,1000,5551,100,10,
102085.42661,1000,5551,100,10,
102089.37631,1000,5551,100,10,
102093.38112,1000,5551,100,10,
102097.37880,1000,5551,100,10,
102101.37764,1000,5551,100,10,
102105.42302,1000,5551,100,10,
102109.38583,1000,5551,100,10,
102113.37589,1000,5551,100,10,
102117.37990,1000,5551,100,10,
102121.37781,1000,5551,100,10,
102125.43079,1000,5551,100,10,
102129.38172,1000,5551,100,10,
102133.37557,1000,5551,100,10,
102137.37851,1000,5551,100,10,
102141.37800,1000,5551,100,10,
102145.43331,1000,5551,100,10,
102149.37968,1000,5551,100,10,
102153.37783,1000,5551,100,10,
102157.37609,1000,5551,100,10,
102161.37678,1000,5551,100,10,
102165.42496,1000,5551,100,10,
102169.38633,1000,5551,100,10,
102173.38626,1000,5551,100,10,
102177.38026,1000,5551,100,10,
102181.38113,1000,5551,100,10,
102185.42536,1000,5551,100,10,
102189.37905,1000,5551,100,10,
102193.37616,1000,5551,100,10,
102197.37630,1000,5551,100,10,
102201.38526,1000,5551,100,10,
102205.42396,1000,5551,100,10,
102209.37587,1000,5551,100,10,
102213.38580,1000,5551,100,10,
102217.37719,1000,5551,100,10,
102221.38193,1000,5551,100,10,
102225.42160,1000,5551,100,10,
102229.37662,1000,5551,100,10,
102233.37732,1000,5551,100,10,
102237.38477,1000,5551,100,10,
102241.37618,1000,5551,100,10,
102245.42324,1000,5551,100,10,
102249.37870,1000,5551,100,10,
102253.38436,1000,5551,100,10,
102257.37608,1000,5551,100,10,
102261.37580,1000,5551,100,10,
102265.43214,1000,5551,100,10,
102269.38519,1000,5551,100,10,
102273.38631,1000,5551,100,10,
102277.37984,1000,5551,100,10,
102281.38458,1000,5551,100,10,
102285.42825,1000,5551,100,10,
102289.38323,1000,5551,100,10,
102293.37747,1000,5551,100,10,
102297.37605,1000,5551,100,10,
102301.38137,1000,5551,100,10,
102305.42464,1000,5551,100,10,
102309.37629,1000,5551,100,10,
102313.37606,1000,5551,100,10,
102317.37791,1000,5551,100,10,
102321.37589,1000,5551,100,10,
102325.42525,1000,5551,100,10,
102329.37738,1000,5551,100,10,
102333.38336,1000,5551,100,10,
102337.37745,1000,5551,100,10,
102341.38056,1000,5551,100,10,
102345.42511,1000,5551,100,10,
102349.38140,1000,5551,100,10,
102353.37590,1000,5551,100,10,
102357.37929,1000,5551,100,10,
102361.38461,1000,5551,100,10,
102365.43310,1000,5551,100,10,
102369.38042,1000,5551,100,10,
102373.38543,1000,5551,100,10,
102377.38401,1000,5551,100,10,
102381.37873,1000,5551,100,10,
102385.42505,1000,5551,100,10,
102389.37885,1000,5551,100,10,
102393.37826,1000,5551,100,10,
102397.38194,1000,5551,100,10,
102401.38513,1000,5551,100,10,
102405.42362,1000,5551,100,10,
102409.37983,1000,5551,100,10,
102413.37732,1000,5551,100,10,
102417.37635,1000,5551,100,10,
102421.38324,1000,5551,100,10,
102425.42524,1000,5551,100,10,
102429.37616,1000,5551,100,10,
102433.38222,1000,5551,100,10,
102437.37846,1000,5551,100,10,
102441.37672,1000,5551,100,10,
102445.42258,1000,5551,100,10,
102449.37615,1000,5551,100,10,
102453.38322,1000,5551,100,10,
102457.38091,1000,5551,100,10,
102461.38102,1000,5551,100,10,
102465.42223,1000,5551,100,10,
102469.38418,1000,5551,100,10,
102473.37631,1000,5551,100,10,
102477.37963,1000,5551,100,10,
102481.37714,1000,5551,100,10,
102485.42389,1000,5551,100,10,
